Posizione,Similarit√† Coseno,Canzone,Immagine Abbinata
757,0.9259,142573.mp3,vincent-van-gogh_portrait-of-camille-roulin-1888.jpg
758,0.9252,000993.mp3,adalbert-erdeli_portrait-of-an-unknown-1927.jpg
759,0.9251,145746.mp3,achille-zo_portrait-of-the-dwarf-tomas-montoto.jpg
760,0.9248,137166.mp3,abraham-van-strij_the-young-draughtsman.jpg
761,0.9239,000777.mp3,jean-auguste-dominique-ingres_pere-desmarets.jpg
762,0.9234,139637.mp3,nicholas-roerich_order-of-rigden-jyepo-study.jpg
763,0.9232,000200.mp3,abraham-van-strij_view-on-dordrecht.jpg
764,0.9212,146725.mp3,abraham-manievich_alexander-square-kiev.jpg
765,0.9211,154305.mp3,abraham-storck_an-italian-harbor.jpg
766,0.9205,148587.mp3,henri-matisse_blasted-oak-bohain-1903.jpg
767,0.9205,138066.mp3,albert-bierstadt_rocky-mountain-landscape-1870.jpg
768,0.9204,142532.mp3,joseph-anton-koch_noahs-offers-up-thanks-1814.jpg
769,0.9194,148430.mp3,adalbert-schaffer_a-watermelon-and-other-fruit-by-an-ornamental-ewer.jpg
770,0.9194,137716.mp3,charles-blackman_circle-of-friends.jpg
771,0.9190,143305.mp3,rene-magritte_the-man-of-the-sea-1927.jpg
772,0.9188,147956.mp3,camille-pissarro_the-oise-at-pontoise-in-bad-weather-1876.jpg
773,0.9178,145751.mp3,el-greco_portrait-of-a-man.jpg
774,0.9172,139117.mp3,niko-pirosmani_threshing-floor-at-dusk-1916.jpg
775,0.9171,142530.mp3,abraham-van-strij_milking-time.jpg
776,0.9168,137214.mp3,joan-miro_naked-woman-climbing-a-staircase-1937.jpg
777,0.9167,148519.mp3,fyodor-bronnikov_the-old-beggar-1869.jpg
778,0.9155,001197.mp3,james-archer_thomas-alexander-graham-artist.jpg
779,0.9152,139485.mp3,abraham-manievich_still-life-with-green-vase-and-flowers.jpg
780,0.9148,135089.mp3,marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-19.jpg
781,0.9142,137720.mp3,theophile-steinlen_misere-et-splendeur-1908.jpg
782,0.9132,142563.mp3,jean-honore-fragonard_pasha.jpg
783,0.9121,138024.mp3,camille-corot_a-cow-and-its-keeper-1872.jpg
784,0.9109,149102.mp3,victor-brauner_la-bretonne-1959.jpg
785,0.9101,001510.mp3,adalbert-schaffer_blumenstillleben-1849.jpg
786,0.9080,146019.mp3,walter-crane_protestant-cemetery.jpg
787,0.9080,146687.mp3,tom-thomson_sketch-for-the-west-wind-1916.jpg
788,0.9079,145027.mp3,george-harvey_lost-child-restored-to-his-mother-1829.jpg
789,0.9078,146988.mp3,adalbert-erdeli_in-the-foothills-of-the-carpathians.jpg
790,0.9070,145917.mp3,georgi-kovachev_self-portrait-1978.jpg
791,0.9061,138207.mp3,charles-m-russell_coming-across-the-plain-1901.jpg
792,0.9061,148187.mp3,frank-w-benson_my-sister-1885.jpg
793,0.9053,141375.mp3,andre-derain_valley-of-the-lot-at-vers-1912.jpg
794,0.9043,148031.mp3,albrecht-durer_st-philip-1526.jpg
795,0.9034,001666.mp3,abraham-van-strij_sitting-old-man-waiting-in-hall.jpg
796,0.9028,005521.mp3,hieronymus-bosch_the-carrying-of-the-cross-christ-and-st-veronica.jpg
797,0.9027,001704.mp3,gregoire-boonzaier_farmhouse-with-bare-oaks-1942.jpg
798,0.9024,148235.mp3,palma-il-giovane_penitent-woman-anointing-the-feet-of-christ-at-the-table-of-simon-the-pharisee.jpg
799,0.9000,000625.mp3,kuzma-petrov-vodkin_head-of-boys-1918.jpg
800,0.8999,136928.mp3,emile-prisse-davennes_peinture-arrivee-dune-famille-asiatique-en-egypte-beni-hacen-xiie-dynastie.jpg
801,0.8981,154306.mp3,hubert-robert_milk-distribution-to-the-prisioneers-at-st-lazares-prision-1794.jpg
802,0.8980,137627.mp3,camille-corot_ch%C3%A2teau-de-rosny-1840.jpg
803,0.8962,145758.mp3,abraham-van-strij_herdsmen-in-landscape.jpg
804,0.8942,001040.mp3,georges-seurat_the-painter.jpg
805,0.8924,145759.mp3,giuseppe-maria-crespi_the-seven-sacraments-baptism-1712.jpg
806,0.8919,135092.mp3,carle-vernet_balashov-alexander-dmitrievich-1808.jpg
807,0.8915,144473.mp3,raphael_the-madonna-of-the-blue-diadem-or-the-madonna-of-the-veil.jpg
808,0.8915,149775.mp3,theophile-steinlen_jasante-de-la-vielle-1902.jpg
809,0.8903,146989.mp3,abraham-storck_malningen-fyradagarslaget-1-4-juni-1666.jpg
810,0.8898,146152.mp3,abraham-storck_dutch-shipping-in-an-estuary.jpg
811,0.8895,148443.mp3,thomas-pollock-anshutz_portrait-of-katharine-rice-1900.jpg
812,0.8894,142094.mp3,patrick-pietropoli_triptych-i-new-york-from-the-top.jpg
813,0.8887,025233.mp3,cornelis-vreedenburgh_pier-inn-the-bay-of-st-tropez.jpg
814,0.8882,149124.mp3,toby-edward-rosenthal_der-klingenturm-in-rothenburg-ob-der-taube.jpg
815,0.8879,135336.mp3,dmitry-levitzky_ivan-bilibin-1801.jpg
816,0.8878,147413.mp3,felix-vallotton_still-life-in-chinese-painting-1925.jpg
817,0.8865,145555.mp3,alexander-ivanov_head-of-a-man-study-of-the-figure-of-paralytic-for-the-painting-the-appearance-of-christ-to-the.jpg
818,0.8839,146147.mp3,vincent-van-gogh_wooden-sheds-1889.jpg
819,0.8837,141182.mp3,albrecht-durer_king-david-does-repentance.jpg
820,0.8829,138065.mp3,leonardo-da-vinci_a-plan-of-imola-1502.jpg
821,0.8824,142669.mp3,rembrandt-peale_portrait-of-john-c-calhoun.jpg
822,0.8824,144810.mp3,morteza-katouzian_a-gil-whit-a-doll-2002.jpg
823,0.8816,134445.mp3,george-caleb-bingham_miss-sallie-ann-camden-1839.jpg
824,0.8811,137561.mp3,joy-hester_sin-titulo-1943.jpg
825,0.8810,000718.mp3,theophile-steinlen_la-chanson-de-nature.jpg
826,0.8807,000715.mp3,adalbert-erdeli_autumn.jpg
827,0.8804,000997.mp3,eastman-johnson_the-earnest-pupil-1881.jpg
828,0.8783,000010.mp3,janos-mattis-teutsch_man-and-woman-1926.jpg
829,0.8780,143057.mp3,stanley-spencer_plumbers-centre-1945.jpg
830,0.8768,144592.mp3,john-ruskin_acanthus-1.jpg
831,0.8766,136709.mp3,vera-nedkova_a-walk-in-euxinograd-1938.jpg
832,0.8766,138211.mp3,abraham-van-strij_boy-and-girl-looking-at-drawings.jpg
833,0.8746,137605.mp3,mary-cassatt_peasant-mother-and-child-1894.jpg
834,0.8739,149185.mp3,adalbert-erdeli_river.jpg
835,0.8736,141168.mp3,rembrandt_the-artist-s-son-titus-1656.jpg
836,0.8734,135375.mp3,abraham-storck_havnescene-med-antikke-ruiner-1666.jpg
837,0.8725,143303.mp3,pablo-picasso_flowers-in-a-grey-jar-1908.jpg
838,0.8704,143216.mp3,vincent-van-gogh_tree-trunks-in-the-grass-1890.jpg
839,0.8695,005381.mp3,francois-boucher_portrait-of-a-lady-with-muff.jpg
840,0.8692,141310.mp3,charles-turner_anthony-champion-1807.jpg
841,0.8688,153383.mp3,emile-claus_the-cock-fight-1882.jpg
842,0.8676,138019.mp3,claude-monet_breakup-of-ice.jpg
843,0.8669,136320.mp3,abraham-storck_boats-at-a-mooring-place-1683.jpg
844,0.8663,144172.mp3,abraham-manievich_country-landscape.jpg
845,0.8656,149416.mp3,dante-gabriel-rossetti_the-virgin-mary-being-comforted-1852.jpg
846,0.8650,135368.mp3,raoul-dufy_the-yellow-console-with-a-violin-1949.jpg
847,0.8649,141877.mp3,ferdinand-bol_dead-game-1646.jpg
848,0.8648,141139.mp3,adalbert-erdeli_portrait-of-the-famous-ukrainian-artist-tatiana-yablonska.jpg
849,0.8643,146018.mp3,camille-pissarro_the-effect-of-snow-at-hermitage-1874.jpg
850,0.8635,148246.mp3,diego-rivera_motherhood-angelina-and-the-child-diego-1916.jpg
851,0.8628,000714.mp3,jean-baptiste-greuze_portrait-of-madame-courcelles-1750.jpg
852,0.8606,137425.mp3,frida-kahlo_self-portrait-1930.jpg
853,0.8606,144939.mp3,panos-terlemezian_gurgen-mahari-s-portrait-1932.jpg
854,0.8603,143214.mp3,edouard-riou_story-le-rubis-du-grand-lama-4.jpg
855,0.8594,143217.mp3,john-frederick-lewis_a-lady-gazing-over-the-bay-of-naples.jpg
856,0.8587,145752.mp3,george-morland_donkey-and-pigs-1789.jpg
857,0.8583,143099.mp3,camille-pissarro_eragny-landscape-1890.jpg
858,0.8576,000459.mp3,mary-cassatt_jules-standing-by-his-mother.jpg
859,0.8567,145005.mp3,nicholas-roerich_chapel-of-st-sergius-at-the-crossroads-1931.jpg
860,0.8563,000995.mp3,adalbert-schaffer_untitled.jpg
861,0.8555,137630.mp3,alexandre-jacovleff_banda-woman-with-a-child-1926.jpg
862,0.8549,000540.mp3,nicholas-roerich_study-of-mountains-1931-1.jpg
863,0.8525,000822.mp3,fujishima-takeji_female-nude.jpg
864,0.8522,142362.mp3,mikhail-vrubel_portrait-of-a-young-man.jpg
865,0.8461,135340.mp3,charles-turner_william-wallis-1810-1.jpg
866,0.8449,138578.mp3,albrecht-durer_st-anthony-at-the-city-1513.jpg
867,0.8448,145757.mp3,david-allan_the-uncultivated-genius-1775.jpg
868,0.8437,149690.mp3,fra-bartolomeo_christ-with-the-four-evangelists.jpg
869,0.8423,148130.mp3,abraham-van-strij_interior-of-wool-and-sheetshop.jpg
870,0.8418,146689.mp3,cornelis-de-vos_portrait-of-the-artist-s-daughter.jpg
871,0.8408,144180.mp3,emil-carlsen_peonies.jpg
872,0.8407,000255.mp3,nicholas-roerich_fog-in-the-mountains-1945.jpg
873,0.8390,148082.mp3,abidin-dino_hands-1989.jpg
874,0.8370,142082.mp3,antoine-pesne_luise-ulrike-of-prussia-queen-of-sweden.jpg
875,0.8369,145462.mp3,jean-auguste-dominique-ingres_mrs-charles-thomas-thruston-born-frances-edwards.jpg
876,0.8361,137740.mp3,felix-vallotton_moroccan-jug-and-pears-1924.jpg
877,0.8344,001661.mp3,william-henry-huddle_davy-crockett-1889.jpg
878,0.8337,001891.mp3,henry-herbert-la-thangue_the-young-farmhand-1885.jpg
879,0.8335,149103.mp3,paul-revere_john-gardiner-bookplate.jpg
880,0.8329,149523.mp3,ivan-kramskoy_peasant-with-a-bridle-1883.jpg
881,0.8318,136054.mp3,salvador-dali_portrait-of-lady-louis-mountbatten-1940.jpg
882,0.8300,144466.mp3,george-washington-lambert_ayunkara-1918.jpg
883,0.8300,142132.mp3,rudolf-de-crignis_painting-99-35-1999.jpg
884,0.8277,025063.mp3,adalbert-erdeli_portrait-of-an-uknown-woman-in-black.jpg
885,0.8264,142402.mp3,george-hemming-mason_roman-ox-standing.jpg
886,0.8231,135054.mp3,diego-velazquez_portrait-of-mariana-of-austria-queen-of-spain-1657.jpg
887,0.8228,143097.mp3,george-lambert_the-ruins-of-rievaulx-abbey-yorkshire-1753.jpg
888,0.8227,144424.mp3,paula-modersohn-becker_breast-feeding-mother.jpg
889,0.8225,147261.mp3,laslett-john-pott_the-pathway-of-life-to-which-is-added-a-biography-of-dr-talmage-1888.jpg
890,0.8216,149750.mp3,thomas-sully_the-gypsy-girl-1838.jpg
891,0.8211,143295.mp3,hiroshige_18-the-oji-inari-shrine-1857.jpg
892,0.8200,145729.mp3,omer-mujadzic_omer-mujadzic.jpg
893,0.8198,000204.mp3,dobri-dobrev_in-prague-1924.jpg
894,0.8193,146343.mp3,abraham-storck_schepen-op-kalme-zee.jpg
895,0.8192,142670.mp3,ha-chong-hyun_conjunction-04-13-2004.jpg
896,0.8188,142087.mp3,varlin_liebespaar-auf-der-hohen-promenade-1937.jpg
897,0.8162,148609.mp3,giovanni-battista-salvi-da-sassoferrato_madonna-orante-2.jpg
898,0.8156,139043.mp3,fra-bartolomeo_virgin-and-child-with-saints-1512.jpg
899,0.8142,149626.mp3,telemaco-signorini_bath-berkeley-place.jpg
900,0.8134,141617.mp3,sebastiano-conca_basilica-dei-santi-apostoli-rome.jpg
901,0.8106,141592.mp3,albert-julius-olsson_moonlit-shore-1911.jpg
902,0.8103,146458.mp3,nikolai-dmitriyevich-kuznetsov_portrait-of-konstantin-andreevich-pyatnitsky-director-of-rishelievskaya-and-ii-mens-gymnasium-1895.jpg
903,0.8077,135989.mp3,mark-rothko_no-3-1953.jpg
904,0.8074,000998.mp3,ivan-shishkin_fir.jpg
905,0.8072,145068.mp3,ivan-shishkin_sorrel.jpg
906,0.8066,001701.mp3,henri-fantin-latour_venus-and-cupid-1902.jpg
907,0.8064,001642.mp3,john-frederick-lewis_interior-of-a-posada-with-men-smoking-and-playing-cards.jpg
908,0.8060,001270.mp3,vilhelms-purvitis_spring-waters-1910.jpg
909,0.8045,145183.mp3,pierre-jacques-pelletier_neige-a-montmartre.jpg
910,0.8022,000676.mp3,alexander-pope_just-from-town-1889.jpg
911,0.8000,148613.mp3,marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-5.jpg
912,0.7999,135374.mp3,hans-gude_in-the-archipelago-1860.jpg
913,0.7988,135369.mp3,abraham-van-strij_two-goats-in-a-yard.jpg
914,0.7986,148586.mp3,pierre-emmanuel-damoye_prairies-inondees-pas-de-calais-1880.jpg
915,0.7983,145711.mp3,abraham-van-strij_portrait-of-jacob-s-son.jpg
916,0.7977,001102.mp3,juan-van-der-hamen_stillleben-mit-fruchten-und-glasware.jpg
917,0.7973,137484.mp3,abraham-van-strij_sitting-man-with-basket.jpg
918,0.7953,138062.mp3,theophile-steinlen_little-girl-with-cat-1889.jpg
919,0.7908,142511.mp3,henri-fantin-latour_nasturtiums-1880.jpg
920,0.7903,001039.mp3,paul-cezanne_woman-with-a-coffee-pot.jpg
921,0.7903,137593.mp3,paul-peel_robert-andre-peel-1892.jpg
922,0.7890,001649.mp3,joan-ponc_suite-er-tica-1982.jpg
923,0.7881,137632.mp3,tom-roberts_twenty-minutes-past-three-1886.jpg
924,0.7868,137721.mp3,raphael_cupid-and-the-three-graces-1517.jpg
925,0.7805,000197.mp3,adalbert-erdeli_female-figure-in-the-interior.jpg
926,0.7802,141287.mp3,edward-robert-hughes_all-that-i-saw-at-the-wedding.jpg
927,0.7795,136331.mp3,constantin-piliuta_winter-in-the-village-1.jpg
928,0.7792,145606.mp3,nicholas-roerich_vignette-for-book-n-k-roerich-1918.jpg
929,0.7791,147126.mp3,salomon-van-ruysdael_riviergezicht-bij-deventer.jpg
930,0.7787,146017.mp3,hiroshige_benzaiten-shrine-at-inokashira-in-snow.jpg
931,0.7763,143106.mp3,ilya-repin_portrait-of-actress-lyubov-sazonova-shuvalova-1899.jpg
932,0.7725,141303.mp3,theodoros-stamos_infinity-field-lefkada-series-1980.jpg
933,0.7706,145554.mp3,martin-rico_vista-panoramica-de-el-escorial-con-la-iglesia-de-san-bernabe-1858.jpg
934,0.7706,145041.mp3,orest-kiprensky_ekaterina-bakunina-1813.jpg
935,0.7705,150080.mp3,salvator-rosa_philosophy-1645.jpg
936,0.7690,000716.mp3,hendrick-avercamp_a-family-group-in-a-garden-1634.jpg
937,0.7684,136275.mp3,paul-albert-besnard_going-to-bed-1913.jpg
938,0.7679,137725.mp3,kuzma-petrov-vodkin_sitter-1913.jpg
939,0.7677,001087.mp3,rene-magritte_the-big-family-1963.jpg
940,0.7677,141283.mp3,theodor-severin-kittelsen_jordkloden.jpg
941,0.7625,139993.mp3,abidin-dino_portrait-1970.jpg
942,0.7608,141878.mp3,edelfelt-albert_nainen-savuke-kadessa.jpg
943,0.7541,145608.mp3,sebastiano-del-piombo_triplo-ritratto.jpg
944,0.7525,137356.mp3,abraham-van-strij_reading-old-woman-at-window.jpg
945,0.7525,137907.mp3,abraham-van-strij_merchant-at-a-table-near-window.jpg
946,0.7515,149417.mp3,lin-fengmian_reeds.jpg
947,0.7501,137500.mp3,fyodor-rokotov_portrait-of-a-m-rimskiy-korsakov.jpg
948,0.7501,141593.mp3,abraham-van-strij_sleeping-woman-teased-by-two-boys.jpg
949,0.7489,135372.mp3,mykola-pymonenko_becoming-the-evening.jpg
950,0.7439,139774.mp3,artus-scheiner_illustration-for-fairy-tales-for-adults-5.jpg
951,0.7432,143059.mp3,adalbert-erdeli_roses.jpg
952,0.7426,142948.mp3,jean-etienne-liotard_madame-jean-tronchin-1758.jpg
953,0.7416,143319.mp3,hans-memling_st-john-the-baptist-and-st-mary-magdalen-wings-of-a-triptych.jpg
954,0.7371,000690.mp3,juriaen-pool_portrait-of-a-gentleman-three-quarter-length-leaning-on-a-ledge.jpg
955,0.7332,138355.mp3,abraham-van-strij_an-extensive-river-landscape.jpg
956,0.7329,001083.mp3,currier-and-ives_beautiful-dreamer-1907.jpg
957,0.7325,001249.mp3,nicholas-roerich_lonely-stranger-1931.jpg
958,0.7320,138210.mp3,john-ruskin_trees-study-1847.jpg
959,0.7292,148444.mp3,ivan-aivazovsky_view-of-the-sea-from-the-mountains-at-sunset-crimea-1864.jpg
960,0.7259,145743.mp3,gustave-courbet_bather-sleeping-by-a-brook.jpg
961,0.7240,139937.mp3,rubens-santoro_a-venetian-backwater.jpg
962,0.7223,134094.mp3,william-orpen_sir-thomas-jaffrey-bt-lld-chairman-of-aberdeen-art-gallery-committee-1926.jpg
963,0.7192,001929.mp3,marcus-stone_honeymoon.jpg
964,0.7182,145918.mp3,john-cage_strings.jpg
965,0.7102,025324.mp3,stefan-luchian_peasant-woman-1896.jpg
966,0.7101,134446.mp3,abraham-van-strij_sitting-boy.jpg
967,0.7094,146483.mp3,rembrandt-peale_duke-of-wellington-copy-after-sir-thomas-lawrence-1818.jpg
968,0.7093,149488.mp3,giovanni-battista-torriglia_admiring-the-baby.jpg
969,0.7083,142418.mp3,amedeo-modigliani_head-of-a-woman.jpg
970,0.7077,135365.mp3,fedir-krychevsky_portrait-of-an-art-historian-g-pavlutsky.jpg
971,0.7071,139936.mp3,eug-ne-grasset_m-ditation-1897.jpg
972,0.7027,025055.mp3,eric-ravilious_sussex-landscape-eric-ravilious-19x13-poster.jpg
973,0.7012,005006.mp3,ilya-repin_portrait-of-count-d-m-solsky-1903.jpg
974,0.7012,137624.mp3,jose-maria-velasco_paisaje-con-monta-as.jpg
975,0.6988,145059.mp3,louis-wain_he-i-went-to-the-zoo-yesterday-she-my-word-i-went-there-too-looking-for-you-which-cage-were-you.jpg
976,0.6896,143941.mp3,karl-lessing_sonntaglicher-kirchgang.jpg
977,0.6881,146070.mp3,thomas-eakins_young-girl-meditating-1877.jpg
978,0.6799,142079.mp3,moise-kisling_not-identified-9.jpg
979,0.6786,000667.mp3,pino-daeni_a-tale-to-tell.jpg
980,0.6786,141894.mp3,raja-ravi-varma_simhika-and-sairandri.jpg
981,0.6786,145609.mp3,titian_gian-giacomo-bartolotti-da-parma-1518.jpg
982,0.6786,149452.mp3,vincent-van-gogh_peasant-woman-planting-beets-2-1885.jpg
983,0.6662,000148.mp3,piero-della-francesca_recognition-of-the-true-cross-detail.jpg
984,0.6573,139638.mp3,william-collins_three-children-under-a-tree.jpg
985,0.6512,145043.mp3,gustave-boulanger_phryne-1850.jpg
986,0.6290,144809.mp3,giovanni-battista-salvi-da-sassoferrato_saint-cecilia-1650.jpg
987,0.6249,149778.mp3,pieter-claesz_still-life-with-ham.jpg
988,0.6122,000256.mp3,vincent-van-gogh_torso-of-venus-1887.jpg
989,0.6028,143056.mp3,abraham-van-strij_landscape-with-horsemen.jpg
990,0.5885,139770.mp3,elisabeth-sonrel_shgtelaine-et-ses-dames.jpg
991,0.5858,141264.mp3,charles-conder_swanage-1901.jpg
992,0.5719,145607.mp3,anthony-van-dyck_portrait-of-henry-danvers-earl-of-danby-as-a-knight-of-the-order-of-the-garter.jpg
993,0.5719,148536.mp3,bartolome-esteban-murillo_virgin-and-child.jpg
994,0.5620,135371.mp3,adalbert-schaffer_still-life-with-lobster-1853.jpg
995,0.5346,139777.mp3,jose-maria-velasco_macet-n-del-ba-o-de-los-pescaditos-1889.jpg
996,0.5272,000897.mp3,paul-cezanne_still-life-with-curtain-and-flowered-pitcher-1895.jpg
997,0.5143,005376.mp3,john-austen_hamlet-26.jpg
998,0.5112,138020.mp3,zinaida-serebriakova_madonna-and-child-1934.jpg
999,0.5043,143218.mp3,owen-jones_leaves-and-flowers-from-nature-ornament-no-2-vine-leaves-full-size.jpg
1000,0.4979,141903.mp3,orest-kiprensky_portrait-of-young-man.jpg
